plz,lat,lon,ort
1431,46.831939,6.594341,Novalles
6007,47.049545,8.304375,Luzern
8759,47.065641,9.057393,Netstal
9020,47.426479,9.37605,St. Gallen
6500,46.19993203,9.022667507,Bellinzona CS
1423,46.842571,6.635012,Fontanezier
1415,46.747617,6.756717,Molondin
1422,46.81462574,6.644448978,Grandson
1422,46.81462574,6.644448978,Grandson 1
8079,47.38282396,8.530806726,Zürich
8268,47.659369,9.054448,Salenstein
8522,47.526394,8.904262,Aawangen
1422,46.81462574,6.644448978,Grandson 2
9503,47.523265,9.088735,Lanterswil
6260,47.23260122,7.962543594,Hintermoos
1211,46.19635,6.192039,Genève 71 CS CP
1279,46.34006328,6.154304805,Chavannes-Bogis LS
1215,46.20577413,6.14139354,Genève ICC OLS
1950,46.23043627,7.36598628,Sion 4
1425,46.84819,6.673165,Onnens VD
6383,46.91736353,8.365001078,Wiesenberg
3000,46.94761344,7.406455946,Bern 71 CS PZ
4573,47.17335805,7.527820834,Lohn-Ammannsegg
9026,47.426479,9.37605,St. Gallen K AG
1426,46.86706845,6.717382094,Concise
1426,46.86706845,6.717382094,Corcelles-près-Concise
8152,47.403369,8.560036312,Glattbrugg Zust
1988,46.181429,7.371336,Thyon-Les Collons
8965,47.35386903,8.383858678,Berikon 2 Dorf
8965,47.35386903,8.383858678,Berikon 1
8045,47.38282396,8.530806726,Zürich 45 Fächer
1428,46.880948,6.718037,Provence-Mutrux
4001,47.55774085,7.593655885,Basel 1
5046,47.264278,8.107676,Schmiedrued-Walde
6031,47.081655,8.34099,Ebikon
6021,47.083439,8.274217,Emmenbrücke 1
6391,46.820989,8.404392,Engelberg
6281,47.166978,8.289325,Hochdorf
6011,47.033805,8.279205,Kriens
6061,46.8957815,8.2455919,Sarnen 1
6371,46.95725,8.365905,Stans
6431,47.021667,8.652429,Schwyz
8302,47.45800746,8.585378262,Kloten Kaserne
9025,47.187502,8.497257,St. Gallen Quelle
8725,47.242442,9.01335,Gebertingen
6900,46.00785538,8.976010841,Lugano 7
1432,46.737334,6.625156,Belmont-sur-Yverdon
6907,45.998679,8.948092,Lugano 7 Caselle
1240,46.203819,6.13993,Genève
9471,47.168262,9.485518,Buchs SG 1
9471,47.168262,9.485518,Buchs SG 3
1260,46.38635168,6.226237398,Nyon 2
1260,46.38635168,6.226237398,Nyon 1
1530,46.81914323,6.934742512,Payerne Caserne
8903,47.353676,8.435449,Birmensdorf ZH Kas
1433,46.718904,6.602005,Suchy
8180,47.52804237,8.540821246,Bülach Kaserne
8600,47.39052877,8.617305863,Dübendorf Kaserne
8500,47.55803542,8.896555733,Frauenfeld Kaserne
9401,47.47564585,9.495378085,Rorschach
9501,47.455517,9.052056,Wil SG 1
5620,47.357624,8.329926,Bremgarten AG 2
5620,47.357624,8.329926,Bremgarten AG 1
1434,46.742699,6.596881,Ependes VD
8010,47.369091,8.53801,Zürich BZ
1435,46.726949,6.578744,Essert-Pittet
1436,46.769062,6.605071,Treycovagnes
2800,47.37510076,7.332924353,Delémont car post
1437,46.76079,6.585026,Suscévaz
1211,46.19635,6.192039,Genève 70 CS
4509,47.210542,7.536927,Solothurn
6060,46.89844764,8.176482869,Sarnen 2
1438,46.75963836,6.564966949,Mathod
6060,46.89844764,8.176482869,Sarnen 2 Büntenp.
1958,46.255381,7.425407,Uvrier
9420,47.480606,9.578523,Rheineck Intermed
1211,46.19635,6.192039,Genève 5
1211,46.19635,6.192039,Genève 84 Votation
9014,47.42214049,9.375948581,St. Gallen 14 Zust
3800,46.6871431,7.864861677,Interlaken Pauto
4000,47.559662,7.58053,Basel Postauto
6000,47.04713582,8.325215362,Luzern Postauto
8730,47.22654058,8.981517614,Uznach Postauto
9001,47.426479,9.37605,St. Gallen Postaut
4070,47.559662,7.58053,Basel
1441,46.798093,6.603897,Valeyres-sous-Montagny
8609,47.38254,8.657335,Schwerzenbach
4524,47.26300777,7.574271251,Balmberg
1442,46.789801,6.606159,Montagny-près-Yverdon
4524,47.26300777,7.574271251,Oberbalmberg
6156,47.05143457,7.907848718,Luthern Bad
5400,47.46512856,8.289657545,Baden 1 Zustellung
6260,47.23260122,7.962543594,Mehlsecken
6602,46.172773,8.80095,Muralto
6161,46.992802,8.064999,Entlebuch
1443,46.783517,6.563703,Champvent
6677,46.22841,8.669176583,Aurigeno
9201,47.417149,9.25921,Gossau SG
6900,46.00785538,8.976010841,Lugano 2
8510,47.55619,8.89581,Frauenfeld
3050,46.948021,7.44821,Bern
6900,46.00785538,8.976010841,Lugano 8
6900,46.00785538,8.976010841,Lugano 4
6900,46.00785538,8.976010841,Lugano 6
1445,46.803379,6.552492,Vuiteboeuf
7431,46.671192,9.490902,Obermutten
1892,46.199861,7.042982957,Lavey-Morcles
2575,47.06527338,7.197813569,Gerolfingen
3000,46.94761344,7.406455946,Bern 60 UPD
1446,46.78767187,6.499437821,Baulmes
8260,47.66659814,8.858005486,Stein am Rhein 1
8260,47.66659814,8.858005486,Stein am Rhein 2
1450,46.82421,6.50105,Sainte-Croix
9214,47.518344,9.181181,Kradolf
1400,46.77427297,6.637107339,Yverdon Caserne
2013,46.96958,6.860917,Colombier NE Cas
1680,46.699726,6.915691,Romont Caserne
6032,47.0865605,8.286260472,Emmen Kaserne
1700,46.80418039,7.159743642,Fribourg Caserne
1211,46.19635,6.192039,Genève 26 Caserne
6810,46.132807,9.00657,Isone Caserma
6616,46.16892196,8.742113645,Losone Caserma
6000,47.04713582,8.325215362,Luzern Kaserne
3250,47.07654279,7.316554863,Lyss Kaserne
8887,47.00076162,9.337808443,Mels Kaserne
6802,46.12394123,8.904689982,Rivera Caserma
1510,46.64290133,6.778197394,Moudon Caserne
1890,46.198071,7.009492,St-Maurice Caserne
1950,46.23043627,7.36598628,Sion Caserne
3380,47.23110639,7.650196669,Wangen Kaserne
6370,46.9588565,8.363377429,Stans Kaserne
6780,46.54197553,8.599317226,Airolo Caserma
3000,46.94761344,7.406455946,Bern 22 Kaserne
1145,46.54782406,6.317485324,Bière Caserne
2900,47.42129875,7.071013933,Porrentruy Caserne
3030,46.948021,7.44821,Bern Feldpostdir.
8640,47.222914,8.815655083,Hurden
8086,47.3461,8.51975,Zürich R Digest
1630,46.60752674,7.04614631,Bulle 1
1630,46.60752674,7.04614631,Bulle 2
1450,46.82421,6.50105,La Sagne VD
6460,46.886774,8.634912,Altdorf UR 1
6460,46.886774,8.634912,Altdorf UR 2 Ryn.
6460,46.886774,8.634912,Altdorf UR 2
1454,46.841718,6.482612,L'Auberson
1452,46.828968,6.538816,Les Rasses
1453,46.842478,6.558819,Bullet
8404,47.4967529,8.734308291,Winterthur 4 Fäch.
1660,46.447343,7.137467,La Lécherette
1450,46.82421,6.50105,Le Château-Croix
8085,47.3461,8.51975,Zürich Versich.
2075,47.019356,7.020211,Thielle-Wavre
2075,47.019356,7.020211,Wavre
1462,46.79035206,6.736051791,Yvonand
1463,46.785768,6.766508,Rovray
1464,46.76694,6.768111,Chavannes-le-Chêne
1464,46.76694,6.768111,Chêne-Pâquier
1468,46.81149,6.785646,Cheyres
1721,46.854733,7.080615,Misery
3632,46.69826,7.569427,Oberstocken
1470,46.84964548,6.856675342,Estavayer-le-Lac
1473,46.832977,6.822625,Font
1474,46.821238,6.810073,Châbles
1483,46.82679,6.863445,Les Montet
1482,46.809002,6.861591,Cugy FR
1541,46.833606,6.86092,Bussy FR
1484,46.799433,6.850316859,Aumont
1485,46.780232,6.830705,Nuvilly
1486,46.731327,6.768336,Vuissens
1537,46.757145,6.783745,Champtauroz
1538,46.772986,6.801119,Treytorrens (Payerne)
1489,46.79397,6.802546,Murist
1510,46.64290133,6.778197394,Moudon
7214,46.96612965,9.644500982,Seewis-Pardisla
7214,46.96612965,9.644500982,Seewis-Schmitten
1068,46.536285,6.689425,Les Monts-de-Pully
2010,46.988617,6.897219,Neuchâtel OFS
8285,47.634792,9.145986,Kreuzlingen Ifolor
1512,46.65919,6.813108,Chavannes-sur-Moudon
1513,46.63734,6.753961,Hermenches
4039,47.559662,7.58053,Basel
1514,46.689729,6.809362,Bussy-sur-Moudon
1522,46.70755941,6.814236779,Oulens-sur-Lucens
1515,46.696228,6.785907,Villars-le-Comte
1762,46.81272758,7.125580288,Givisiez Dist Ba
1950,46.23043627,7.36598628,Sion Dist Ba
3900,46.2969,7.94887572,Brig Dist Ba
1515,46.696228,6.785907,Neyruz-sur-Moudon
3600,46.74657748,7.622171178,Thun Dist Ba
2510,47.14381,7.24868,Biel/Bienne DistBa
5510,47.39275,8.128335,Hunzenschwil DistB
1410,46.70385189,6.7589235,Denezy
8210,47.697472,8.63223,Schaffhausen DistB
9510,47.455517,9.052056,Wil SG Dist Ba
6593,46.14661769,8.950137653,Cadenazzo Dist Ba
6928,46.03071014,8.919418194,Manno Dist Ba
7000,46.85211073,9.530139939,Chur Dist Ba
1522,46.70755941,6.814236779,Lucens
1521,46.697767,6.843984,Curtilles
1523,46.76433,6.886437,Granges-près-Marnand
1527,47.658505,8.752827,Villeneuve FR
1227,46.180452,6.145072,Carouge GE Dist
1225,46.19739082,6.196823934,Chêne-Bourg Dist
1196,46.41975045,6.272911593,Gland Distribution
1218,46.23577998,6.118976671,Grand-Saconnex D
1213,46.182532,6.103622,Petit-Lancy Dist
1219,46.191968,6.121878744,Le Lignon Dist
1217,46.23223714,6.078872826,Meyrin Dist
1290,46.29146036,6.145407651,Versoix Dist
1528,46.739704,6.849903,Surpierre
1860,46.31503033,6.972387699,Aigle Distribution
1030,46.552254,6.550058,Bussigny-p-L Dist
1023,46.5584811,6.577309138,Crissier 1 Dist
1723,46.77600735,7.149204575,Marly 1 Dist
2540,47.19718138,7.387529706,Grenchen 1 Zust
4410,47.48541198,7.725729908,Liestal Zustellung
4242,47.41017917,7.490166316,Laufen Zustellung
4132,47.5248081,7.649095608,Muttenz 1 Zust
4142,47.51857454,7.617445685,Münchenstein 1 Zus
1529,46.753116,6.839812,Cheiry
4104,47.513088,7.548069,Oberwil BL Zust
4702,47.28794957,7.722680155,Oensingen Zust
4133,47.51850575,7.692788777,Pratteln 1 Zust
4125,47.57941443,7.651222385,Riehen 1 Zust
4153,47.496518,7.585934,Reinach BL Zust
4106,47.49751413,7.559178163,Therwil Zustellung
4632,47.36972729,7.8895303,Trimbach Zust
5620,47.357624,8.329926,Bremgarten 1 Zust
5600,47.385567,8.180536633,Lenzburg Zust
4313,47.56329722,7.854058398,Möhlin Zustellung
4665,47.31337983,7.938951629,Oftringen 1 Zust
4310,47.55589992,7.804628303,Rheinfelden 1 Zust
4852,47.29834481,7.885365674,Rothrist Zust
8957,47.41790204,8.367425871,Spreitenbach Zust
5012,47.37314528,8.009535055,Schönenwerd Zust
5430,47.46678817,8.341301535,Wettingen 1 Zust
5610,47.350491,8.278694,Wohlen AG 1 Zust
4800,47.288833,7.963335806,Zofingen Zust
6340,47.19543532,8.537081334,Baar 1 Zustellung
1530,46.81914323,6.934742512,Payerne
6440,46.964425,8.585608804,Brunnen Zust
6330,47.189063,8.444778,Cham 1 Zustellung
6030,47.07824747,8.331551076,Ebikon Zustellung
6032,47.0865605,8.286260472,Emmen Zustellung
6020,47.041863,8.16457,Emmenbrücke 1 Zust
6390,46.81970727,8.43413831,Engelberg Zust
6410,47.050272,8.551260664,Goldau Zust
6052,46.979422,8.257239,Hergiswil NW Zust
6010,47.02074957,8.258949547,Kriens 2 Zust
6014,47.06066176,8.251503188,Littau Zustellung
6102,47.04282767,8.190168234,Malters Zust
6015,47.065028,8.281367,Reussbühl Zust
6343,46.721361,8.924796,Rotkreuz Zust
6430,47.02343912,8.674745122,Schwyz Zust
6370,46.9588565,8.363377429,Stans Zust
6312,47.19855353,8.487247453,Steinhausen Zust
6210,47.17767469,8.10426232,Sursee Zust
6130,47.10194697,7.986122571,Willisau Zust
1870,46.24040331,6.915184028,Monthey 1 Dist
3280,46.93591152,7.142960163,Murten Zustellung
8134,47.30935896,8.521348013,Adliswil 1 Zust
8910,47.28167771,8.450278234,Affoltern a.A.Zust
8580,47.54279162,9.287493509,Amriswil Zust
9320,47.51523119,9.41954934,Arbon Zustellung
8303,47.44037945,8.630548609,Bassersdorf Zust
8903,47.353676,8.435449,Birmensdorf Zust
9220,47.49561551,9.216146548,Bischofszell Zust
8180,47.52804237,8.540821246,Bülach Zust
8157,47.47646366,8.45454285,Dielsdorf Zust
8953,47.40198961,8.398337587,Dietikon 1 Fächer
8305,47.42393834,8.615410363,Dietlikon Zust
8600,47.39052877,8.617305863,Dübendorf 1 Zust
8307,47.434971,8.682287034,Effretikon Zust
8424,47.50850914,8.597627677,Embrach Zustellung
8703,47.303978,8.597427,Erlenbach ZH Zust
8704,47.29715828,8.630275217,Herrliberg Zust
8634,47.25267104,8.768834468,Hombrechtikon Zust
8810,47.24868203,8.584926239,Horgen 1 Fächer
8802,47.314448,8.5406,Kilchberg ZH Zust
1350,46.72701082,6.543042377,Orbe Distribution
8280,47.63974577,9.172997371,Kreuzlingen 1 Zust
8700,47.318781,8.614871,Küsnacht ZH Zust
8135,47.27974414,8.530159098,Langnau a. A. Zust
8708,47.25963458,8.699921259,Männedorf Zust
8706,47.28044602,8.652563415,Meilen Zust
1020,46.535299,6.593655,Renens VD 1 Dist
3960,46.27829885,7.515650124,Sierre Dist
8212,47.665162,8.599941087,Neuhausen 1 Zust
8942,47.27255233,8.571665111,Oberrieden Zust
1752,46.79435761,7.125136662,Villars-Glâne Dist
8105,47.43987625,8.471423078,Regensdorf 1 Zust
3930,46.29135951,7.880870987,Visp Zustellung
3963,46.29834747,7.488090727,C.-Montana 1 Dist
1010,46.55204314,6.652307803,Lausanne 10 Dist
3270,47.04615296,7.282962081,Aarberg Fächer
1532,46.792397,6.912043,Fétigny
3123,46.8927087,7.506752527,Belp Zustellung
8805,47.20076494,8.686793775,Richterswil Fächer
8590,47.56353639,9.35680208,Romanshorn 1 Zust
8153,47.44711515,8.529479775,Rümlang Zust
8803,47.30432083,8.547011394,Rüschlikon Fächer
8630,47.258033,8.852739,Rüti ZH Zustellung
8952,47.39499243,8.44891326,Schlieren Zust
8603,47.38180702,8.656004859,Schwerzenbach Fäch
3714,46.55844393,7.616790868,Frutigen Zust
1533,46.784934,6.884994,Ménières
8712,47.24648441,8.733847556,Stäfa Zustellung
8800,47.28750766,8.559196673,Thalwil Zustellung
3073,47.13098,7.531282016,Gümligen Zust
8610,47.35315638,8.721694684,Uster 1 Zustellung
8604,47.39258461,8.689601721,Volketswil Zust
3360,47.19462432,7.713788083,Hbuchsee Zust
8820,47.22492861,8.65218528,Wädenswil Zust
8636,47.2746083,8.9142662,Wald ZH Zustellung
4950,47.10776251,7.846432655,Huttwil Zustellung
1534,46.773586,6.856818,Sassel
8304,47.41737099,8.594983806,Wallisellen Zust
3800,46.6871431,7.864861677,Interlaken Zust
8570,47.56980422,9.112292172,Weinfelden Zust
8125,47.346399,8.601511,Zollikerberg Fäch.
8702,47.34324289,8.594799929,Zollikon Fächer
3303,47.05214987,7.503572852,Jegenstorf Zust
8126,47.33415314,8.626259899,Zumikon Zust
3098,46.9043166,7.397806442,Köniz Zustellung
8405,47.4967529,8.734308291,Winterthur 5 Zust
1536,46.746177,6.819589,Combremont-le-Petit
8406,47.4967529,8.734308291,Winterthur 6 Zust
3422,47.081428,7.569064,Kirchberg BE Zust
8408,47.4967529,8.734308291,Winterthur 8 Zust
3510,46.88657664,7.608138909,Konolfingen 1 Zust
8038,47.38282396,8.530806726,Zürich 38 Fächer
4900,47.21583762,7.794558515,Langenthal 1 Zust
8044,47.38282396,8.530806726,Zürich 44 Fächer
2543,47.181247,7.363152,Lengnau BE Fächer
8046,47.38282396,8.530806726,Zürich 46 Fächer
1526,46.722221,6.823914,Forel-sur-Lucens
8047,47.38282396,8.530806726,Zürich 47 Zust
8048,47.38282396,8.530806726,Zürich 48 Zust
8049,47.38282396,8.530806726,Zürich 49 Fächer
8050,47.38282396,8.530806726,Zürich Nord Zust
8051,47.38282396,8.530806726,Zürich 51 Fächer
8052,47.38282396,8.530806726,Zürich 52 Fächer
8053,47.38282396,8.530806726,Zürich 53 Zust
8055,47.38282396,8.530806726,Zürich 55 Zust
8057,47.38282396,8.530806726,Zürich 57 Zust
8352,47.50259669,8.808091259,Elsau
9050,47.33662496,9.413054347,Appenzell Zust
1526,46.722221,6.823914,Cremin
9100,47.38287873,9.27443681,Herisau 1 Zust
9008,47.42214049,9.375948581,St. Gallen 8 Zust
9016,47.42214049,9.375948581,St. Gallen 16 Zust
6830,45.82882802,9.016543501,Chiasso Dist
6512,46.17260187,9.001057646,Giubiasco Dist
6850,45.88620726,8.99292833,Mendrisio Dist
1542,46.856665,6.910914,Rueyres-les-Prés
3053,47.01814848,7.448593695,M'buchsee Zust
3110,46.87607634,7.560894769,Münsingen Zust
4704,47.26620059,7.703813057,Niederbipp Zust
2560,47.12434461,7.240867042,Nidau Zustellung
3322,47.02226142,7.499695762,Urtenen-S Zust
3700,46.68657013,7.670619076,Spiez Zustellung
1543,46.873824,6.932124,Grandcour
3612,46.7814445,7.632700887,Steffisburg 1 Zust
3084,46.940719,7.458777347,Wabern Zustellung
3076,46.92723955,7.570766976,Worb Zustellung
3052,46.99423009,7.452428036,Zollikofen Zust
8340,47.30148131,8.852915565,Hinwil Zustellung
1212,46.182809,6.1205,Lancy
8302,47.45800746,8.585378262,Kloten Zust
1544,46.900255,6.931024,Gletterens
9200,47.42202,9.25489,Gossau SG 1 Zust
3018,46.94761344,7.406455946,Bern 18 Zustellung
3027,46.94761344,7.406455946,Bern 27 Zustellung
2400,47.05317789,6.748155053,Le Locle Dist
2740,47.27738119,7.361671272,Moutier 1 Dist
1545,46.888696,6.906779,Chevroux
4123,47.5450581,7.53756286,Allschwil Zust
4144,47.49545185,7.628339203,Arlesheim Zust
4710,47.31444624,7.700378705,Balsthal Zust
4102,47.53665506,7.567879069,Binningen 1 Zust
4127,47.55348684,7.629791294,Birsfelden Zust
4414,47.51095711,7.732017691,Füllinsdorf Zust
4563,47.17056289,7.572042058,Gerlafingen Zust
1551,46.797449,6.941987,Vers-chez-Perrin
8620,47.320808,8.80395,Wetzikon ZH 1 Zust
5200,47.484179,8.206764,Brugg AG 1 Zust
1552,46.774843,6.921809,Trey
1274,46.3965556,6.191530387,Signy-Centre
9476,47.092435,9.497664,Fontnas
6000,47.04713582,8.325215362,Luzern 31
6000,47.04713582,8.325215362,Luzern 30 AAL
1211,46.19635,6.192039,Genève 5 Dépôt
5018,47.407882,7.992814,Erlinsbach
1553,46.752828,6.938321,Châtonnaye
1806,46.463956,6.88207623,St-Légier Dist Ba
2300,47.11016677,6.833384097,Chdfds Dist Fil
2800,47.37510076,7.332924353,Delémont Dist Ba
4612,47.341769,7.870865,Wangen b.Olt. Zust
1554,46.742578,6.929186,Sédeilles
1310,46.620602,6.54867,Daillens Dist Ba
1310,46.620602,6.54867,Daillens Centre Co
1555,46.743982,6.906826,Villarzel
1530,46.81914323,6.934742512,Payerne Dist
1630,46.60752674,7.04614631,Bulle 1 Dist
3550,46.953716,7.809589,Langnau i. E. Zust
6460,46.886774,8.634912,Altdorf UR 2 Zust
7270,46.875889,9.821002904,Davos 1 Zust
7500,46.49032649,9.817593588,St. Moritz 1 Zust
6300,47.14999395,8.523302136,Zug 1 Zust
1682,46.692084,6.864827,Villars-Bramard
3000,46.94761344,7.406455946,Bern 94
8098,47.369091,8.53801,Zürich
1682,46.692084,6.864827,Dompierre VD
1274,46.3965556,6.191530387,Signy
8902,47.37984789,8.422492678,Urdorf Fächer
8066,47.38282396,8.530806726,Zürich
3400,47.05366353,7.619103997,Burgdorf Dist Fil
1535,46.764909,6.821153,Combremont-le-Grand
4144,47.49545185,7.628339203,Arlesheim Dist Fil
4620,47.312012,7.813962,Härkingen PZ
4620,47.312012,7.813962,Härkingen Dist Ba
8183,47.516678,8.526242,Bülach Dist Ba
8325,47.437798,8.696654,Effretikon Dist Ba
8520,47.55619,8.89581,Frauenfeld PZ
8520,47.55619,8.89581,Frauenfeld Dist Ba
8343,47.289944,8.820842,Hinwil Dist Ba
8818,47.242153,8.607008,Horgen Dist Ba
9442,47.42465639,9.613112815,Berneck Dist Ba
1562,46.836773,6.966206,Corcelles-près-Payerne
8564,47.626475,9.08585,Hefenhausen
8564,47.626475,9.08585,Wagerswil
8586,47.55098131,9.236367793,Buch b. Kümmertshs
9565,47.53936,9.095428,Oberbussnang
2950,47.39294641,7.121869799,Courtemautruy
1347,46.620172,6.233431548,Le Solliat
1148,46.62443778,6.393140816,Villars-Bozon
1563,46.85493,6.989638,Dompierre FR
1304,46.59917881,6.484664715,Allens
6871,45.873295,8.976949,Mendrisio CS
9470,47.157489,9.459051,Buchs SG Dist Fil
8867,47.12686524,9.023413142,Niederurnen Dist F
1564,46.86264205,7.016069311,Domdidier
7500,46.49032649,9.817593588,St.Moritz Pfiliale
7270,46.875889,9.821002904,Davos Paketfiliale
7302,46.949097,9.642497557,Landquart Dist Ba
7130,46.77067127,9.192854651,Ilanz Dist Fil
6828,45.84304767,9.007881721,Balerna Dist Fil
6430,47.02343912,8.674745122,Schwyz Dist Fil
6370,46.9588565,8.363377429,Stans Dist Fil
6110,47.05319473,8.056687078,Wolhusen Dist Fil
5200,47.484179,8.206764,Brugg AG Dist Fil
3960,46.27829885,7.515650124,Sierre Dist Fil
2900,47.42129875,7.071013933,Porrentruy Fil Col
1920,46.10722952,7.080832532,Martigny Dist Fil
1870,46.24040331,6.915184028,Monthey Dist Fil
1630,46.60752674,7.04614631,Bulle Dist Fil
1530,46.81914323,6.934742512,Payerne Dist Fil
1196,46.41975045,6.272911593,Gland Dist Fil
5624,47.32005634,8.322586658,Waldhäusern AG
8087,47.369091,8.53801,Zürich
3000,46.94761344,7.406455946,Bern 65
5510,47.39275,8.128335,Hunzenschwil LZ
4500,47.20837282,7.530110892,Solothurn Dist Fil
5612,47.35102739,8.241073436,Villmergen Dist Fi
1066,46.55071407,6.668432443,Epalinges Dist
1033,46.578149,6.594388,Cheseaux Dist
3960,46.27829885,7.515650124,Niouc
4410,47.48541198,7.725729908,Liestal Dist Fil
1565,46.874029,6.968963,Missy
1475,46.781084,6.720421,Autavaux
1912,46.20019582,7.155872524,Produit (Leytron)
1912,46.20019582,7.155872524,Montagnon(Leytron)
1567,46.914464,6.968416,Delley
1912,46.20019582,7.155872524,Dugny (Leytron)
1914,46.149152,7.259091,Auddes-sur-Riddes
1932,46.06419,7.082431,Les Valettes
1933,46.06937426,7.145649365,Vens(Sembrancher)
1933,46.06937426,7.145649365,Chamoille
1933,46.06937426,7.145649365,La Garde
1934,46.067126,7.215096587,Cotterg(Le Châble)
1934,46.067126,7.215096587,Villette
1934,46.067126,7.215096587,Fontenelle
1934,46.067126,7.215096587,Montagnier
1568,46.8994,6.95692819,Portalban
1941,46.092184,7.156268,Cries (Vollèges)
1945,45.980234,7.188409,Fontaine Dessus
1945,45.980234,7.188409,Fontaine Dessous
1945,45.980234,7.188409,Dranse (Liddes)
1945,45.980234,7.188409,Chandonne (Liddes)
1945,45.980234,7.188409,Rive Haute(Liddes)
1945,45.980234,7.188409,Fornex(Liddes)
1945,45.980234,7.188409,Les Moulins VS
1945,45.980234,7.188409,Vichères (Liddes)
1945,45.980234,7.188409,Palasuit (Liddes)
1566,46.891611,6.903848,Saint-Aubin FR
1945,45.980234,7.188409,Chez Petit(Liddes)
1945,45.980234,7.188409,Petit Vichères
1947,46.066042,7.233223,Prarreyer
1947,46.066042,7.233223,Les Places
1947,46.066042,7.233223,La Montoz
1947,46.066042,7.233223,Champsec
1947,46.066042,7.233223,Le Fregnoley
1948,46.033925,7.294589825,Le Planchamp
1948,46.033925,7.294589825,Le Morgnes
1955,46.2150441,7.197060427,Les Vérines
1955,46.2150441,7.197060427,Némiaz (Chamoson)
1955,46.2150441,7.197060427,Grugnay (Chamoson)
1965,46.30934246,7.311391673,Roumaz (Savièse)
1965,46.30934246,7.311391673,Granois (Savièse)
1965,46.30934246,7.311391673,St-Germain
1965,46.30934246,7.311391673,Ormône (Savièse)
1965,46.30934246,7.311391673,Mayens-de-la-Zour
1966,46.32795929,7.41023662,Fortunau (Ayent)
1966,46.32795929,7.41023662,Luc (Ayent)
1966,46.32795929,7.41023662,St-Romain (Ayant)
1580,46.88466199,7.038345434,Avenches
1966,46.32795929,7.41023662,Saxonne (Ayent)
1966,46.32795929,7.41023662,Villa (Ayent)
1966,46.32795929,7.41023662,La Place (Ayent)
1966,46.32795929,7.41023662,Botyre (Ayent)
1966,46.32795929,7.41023662,Blignoud (Ayent)
1966,46.32795929,7.41023662,Argnoud (Ayent)
1969,46.158064,7.457268,Liez (St-Martin)
1969,46.158064,7.457268,Trogne (St-Martin)
1969,46.158064,7.457268,Suen (St-Martin)
1971,46.25596531,7.380859263,Champlan
1582,46.872277,7.060731,Donatyre
1983,46.04978939,7.509352629,Lana (Evolène)
1991,46.20762392,7.35367564,Arvillard (Salins)
1991,46.20762392,7.35367564,Pravidondaz
1991,46.20762392,7.35367564,Turin (Salins)
1991,46.20762392,7.35367564,Misériez (Salins)
1993,46.19722116,7.337975263,Clèbes (Nendaz)
1996,46.152039,7.283129975,Brignon (Nendaz)
1583,46.882019,7.078231,Villarepos
1971,46.25596531,7.380859263,Coméraz(Grimisuat)
1992,46.199086,7.368009,La Vernaz
1992,46.199086,7.368009,Crête-à-l'Oeil
1996,46.152039,7.283129975,Bioley-de-Brignon
1996,46.152039,7.283129975,Bieudron (Nendaz)
1996,46.152039,7.283129975,Condémines (Nendaz
1996,46.152039,7.283129975,Saclentz (Nendaz)
4078,47.559662,7.58053,Basel Reader's D.
1911,46.198505,7.165307297,Mayens-de-Chamoson
1585,46.908054,6.833008,Cotterd
1873,46.19170166,6.888940463,Champoussin
1584,46.904101,6.998655,Villars-le-Grand
2063,47.026029,6.930508,Fenin-Vilars-Saules
2063,47.026029,6.930508,Saules
1585,46.908054,6.833008,Salavaux
1873,46.19170166,6.888940463,Les Crosets
1095,46.5150856,6.698961962,Lutry Distribution
1586,46.932357,7.036886,Vallamand
1052,46.554765,6.640144,Mont-Lausanne Dist
2013,46.96958,6.860917,Colombier NE Dist
2074,47.00926959,7.012101025,Marin-Epagnier Dis
2520,47.07530391,7.101651227,La Neuveville Dist
2710,47.22136743,7.183779029,Tavannes Dist
2720,47.22724064,7.09680167,Tramelan Dist
2735,47.232017,7.285008,Malleray-Bév. Dist
1470,46.84964548,6.856675342,Estavayer-le-Lac D
1587,46.909053,7.018484,Montmagny
1580,46.88466199,7.038345434,Avenches Dist
1510,46.64290133,6.778197394,Moudon Dist
3186,46.84474079,7.191011829,Düdingen Zust
1680,46.699726,6.915691,Romont FR Dist
1814,46.45490364,6.869351932,Tour-de-Peilz Dist
1844,46.403846,6.968948,Villeneuve VD Dist
1880,46.25561085,7.088966819,Bex Distribution
1233,46.1784683,6.068150544,Bernex Dist
1214,46.21074079,6.094441174,Vernier Dist
1180,46.45757408,6.33155552,Rolle Distribution
1589,46.929702,6.982166,Chabrey
1040,46.63845651,6.635198705,Echallens Dist
3150,46.845868,7.342788359,Schwarzenburg Zust
3210,46.98123394,7.198755274,Kerzers Zust
3294,47.14174673,7.370641331,Büren a.A. Zust
3415,47.017,7.666272928,Hasle-Rüegsau Zust
3855,46.674224,8.027147806,Brienz BE Zust
3860,46.71851731,8.134398366,Meiringen Zust
4450,47.47219223,7.807727401,Sissach Zustellung
4460,47.45692699,7.858516706,Gelterkinden Zust
1587,46.909053,7.018484,Constantine
4512,47.2105447,7.495781999,Bellach Zustellung
4552,47.19184943,7.589909257,Derendingen Zust
4663,47.32417105,7.907357681,Aarburg Zust
4614,47.34542582,7.824530691,Hägendorf Zust
5033,47.392417,8.064227,Buchs AG Zust
5036,47.35422136,8.041283723,Oberentfelden Zust
